bout,sid,sentence,has_foul_raw,has_foul,rule_score,rule_conf,rule_reasons_pos,rule_reasons_neg,time_str,round_mentioned,event
Arman Tsarukyan (156) vs. Dan Hooker (155.5),18,"Hooker's long legs push off and eventually his toes pull on the fence to help him improve his positionâillegally, of courseâbut Tsarukyan is in full smother mode.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 1,UFC-tsarukyan-hooker-22-11-2025
Arman Tsarukyan (156) vs. Dan Hooker (155.5),19,"Goddard slaps Hooker's toes out of the fence when he pulls on them again, all the while ""The Hangman"" is under fire from ground strikes until the horn sounds.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_re_hit,NA,NA,Round 1,UFC-tsarukyan-hooker-22-11-2025
Azat Maksum (129: Missed Weight) vs. Mitch Raposo (125.5),47,"Raposo pushes Maksum to the ground, and Maksum blatantly grabs the fence to reverse his position and stop a takedown from materializing.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 3,UFC321-aspinall-gane-25-10-2025
Hamdy Abdelwahab (265) vs. Chris Barnett (261),14,"Barnett is flattened out on his stomach, and Abdelwahab smashes him in the back of the head with an elbow.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 1,UFC321-aspinall-gane-25-10-2025
Hamdy Abdelwahab (265) vs. Chris Barnett (261),40,"Abdelwahab's right hands are growing softer but they are still adding up, with Goddard watching on but not calling for anything other than for Abdelwahab to be careful and for Barnett to not grab the chain links.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 2,UFC321-aspinall-gane-25-10-2025
Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),7,"One of Delgado's kicks inadvertently bumps into the cup of his opponent as he goes for an inside thigh, and Herzog sees it and gives him time to recover.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|pause_plus_foul_language|foul_re_hit,NA,NA,Round 1,UFC321-aspinall-gane-25-10-2025
Jose Delgado (147: Missed Weight) vs. Nathaniel Wood (146),32,"Delgado fires off another low kick, and it too strikes Wood's cup for his second groin kick foul.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 2,UFC321-aspinall-gane-25-10-2025
Ikram Aliskerov (185.5) vs. Jun Yong Park (185.5),7,"Aliskerov kicks the inner thigh, and his foot slides up and bangs into the cup.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 1,UFC321-aspinall-gane-25-10-2025
Ikram Aliskerov (185.5) vs. Jun Yong Park (185.5),13,"Aliskerov walks him down and knees him in the stomach, pushing off the face as Park feels he was poked in the eyes.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 1,UFC321-aspinall-gane-25-10-2025
Ikram Aliskerov (185.5) vs. Jun Yong Park (185.5),29,"Park wipes at his face and gets right back into the fray, and Aliskerov kicks him in the stomach as his heel scrapes down to bump into the groin cup.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 2,UFC321-aspinall-gane-25-10-2025
Ikram Aliskerov (185.5) vs. Jun Yong Park (185.5),38,"Aliskerov controls Park by clinging to Park's left ankle with his right hand, and he is warned for grabbing the fence with his free hand.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit|ref_plus_foul_language,NA,NA,Round 2,UFC321-aspinall-gane-25-10-2025
Ikram Aliskerov (185.5) vs. Jun Yong Park (185.5),53,"Aliskerov allows Park to turn so he can smack him upside the head on either side, and Park is warned for tugging on the chain links to get free.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit|ref_plus_foul_language,NA,NA,Round 3,UFC321-aspinall-gane-25-10-2025
Jailton Almeida (237) vs. Alexander Volkov (261.5),9,"Volkov slams the back of his elbow on the side of his foe's head, and Almeida turns away from it so the elbows start to smash in the back of the head.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 1,UFC321-aspinall-gane-25-10-2025
Virna Jandiroba (115) vs. Mackenzie Dern (115),35,"Dern elbows on the side of her foe's head and lands one or two to the back of the head, drawing a brief warning.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit|ref_plus_foul_language,NA,NA,Round 2,UFC321-aspinall-gane-25-10-2025
Virna Jandiroba (115) vs. Mackenzie Dern (115),51,"Dern boots Jandiroba with an illegal upkick, and Goddard warns her not to kick a grounded fighter.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit|ref_plus_foul_language,NA,NA,Round 3,UFC321-aspinall-gane-25-10-2025
Tom Aspinall (255) vs. Ciryl Gane (247.5),23,"They crash together with punches, and Gane's fingers push off and jam into both of Aspinall's eyes at once in a Three Stooges-esque disaster.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 1,UFC321-aspinall-gane-25-10-2025
Robert Bryczek (186) vs. Brad Tavares (186),40,"With Bryczek hammering away with hammerfists as some land directly on the back of the head, Bosacki steps in, and Tavares immediately protests the stoppage.His team is equally upset about what they feel was premature referee intervention, but as the referee is the sole arbiter of the bout, that's a wrap.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 3,UFC-imavov-borralho-06-09-2025
Brendson Ribeiro (206) vs. Oumar Sy (206),18,"Sy continues putting his weight on his opponent until he gets a hook in, and he starts looking for a choke.Two ferocious elbows from Sy near the back of the head appear to knock Ribeiro all the way out, and as Sy batters Ribeiro with his right hand, he seems to switch his defeated foe back online again.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 1,UFC-imavov-borralho-06-09-2025
William Gomis (145) vs. Robert Ruchala (146),35,"Gomis returns fire, and he punches and opens his fist to extend his fingers in what looks like a blatantly intentional eye poke.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|eye_clean_phrase|foul_re_hit,NA,NA,Round 3,UFC-imavov-borralho-06-09-2025
Benoit St. Denis (155) vs. Mauricio Ruffy (156),37,"Denis lands a knee to the groin, or so Ruffy claims to Dean repeatedly.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 1,UFC-imavov-borralho-06-09-2025
Nassourdine Imavov (185) vs. Caio Borralho (185),45,"They come together, and in a clinch, Borralho knees his opponent in the groin.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 3,UFC-imavov-borralho-06-09-2025
Nassourdine Imavov (185) vs. Caio Borralho (185),56,Imavov pushes off and his finder slides into the eye socket and scrapes the other as Borralho turns his head.,TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 3,UFC-imavov-borralho-06-09-2025
Nassourdine Imavov (185) vs. Caio Borralho (185),63,"During a kick exchange, Borralho takes one to the groin and walks it off.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 4,UFC-imavov-borralho-06-09-2025
Nassourdine Imavov (185) vs. Caio Borralho (185),82,"Borralho slips and rings Imavov's bell with a right hand, and the French fighter responds by jabbing Borralho in the eye with his fingers while another goes in Borralho's nostril.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_re_hit,NA,NA,Round 5,UFC-imavov-borralho-06-09-2025
Talita Alencar (115) vs. Vanessa Demopoulos (116),11,"Alencar uses her left arm to pressure behind Demopoulos's neck, and she is warned for grabbing the fence when imposing her weight on her opponent.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit|ref_plus_foul_language,NA,NA,Round 1,UFCvegas-105-emmett-murphy-05-04-2025
Talita Alencar (115) vs. Vanessa Demopoulos (116),12,"Demopoulos uses her toes to try to pull her out of danger, which too is a foul.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_re_hit,NA,NA,Round 1,UFCvegas-105-emmett-murphy-05-04-2025
Talita Alencar (115) vs. Vanessa Demopoulos (116),29,"Demopoulos sells out for a leglock in hopes of reversing the position, and Alencar gets out of it by repeatedly grabbing the fence.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 2,UFCvegas-105-emmett-murphy-05-04-2025
Talita Alencar (115) vs. Vanessa Demopoulos (116),31,"Rules mean nothing with no consequences, and multiple fence grabs keeping her out of a submission go generally uncalled other than a ""knock it off"" from Tognoni.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 2,UFCvegas-105-emmett-murphy-05-04-2025
Loma Lookboonmee (115) vs. Istela Nunes (115),10,"Lookboonmee pushes off, and her finger may or may not have scraped the eye.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|eye_clean_phrase|foul_re_hit,NA,NA,Round 1,UFCvegas-105-emmett-murphy-05-04-2025
Loma Lookboonmee (115) vs. Istela Nunes (115),19,"Lookboonmee is warning for striking the back of the head, and she pushes the Brazilian off of her.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit|ref_plus_foul_language,NA,NA,Round 1,UFCvegas-105-emmett-murphy-05-04-2025
Loma Lookboonmee (115) vs. Istela Nunes (115),26,"Nunes grabs the cage wall several times, and Tognoni reaches around repeatedly to slap Nunes' hand.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 2,UFCvegas-105-emmett-murphy-05-04-2025
Loma Lookboonmee (115) vs. Istela Nunes (115),42,"Nunes hooks her toes in the fence to try to improve her position, and Tognoni slaps her toes.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 3,UFCvegas-105-emmett-murphy-05-04-2025
Torrez Finney (186) vs. Robert Valentin (185.5),21,"Valentin throws his legs up in pursuit of a triangle choke, and Finney stacks him up and pushes out thanks in part to Valentin grabbing the cage with his toes.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 2,UFCvegas-105-emmett-murphy-05-04-2025
Torrez Finney (186) vs. Robert Valentin (185.5),26,"Valentin returns to his knees, grabbing the fence clearly to stand up and getting shouted at.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 2,UFCvegas-105-emmett-murphy-05-04-2025
Chang Ho Lee (136) vs. Cortavious Romious (139.5: Missed Weight),19,"Lee jumps at him, and his knee loudly bangs into the cup.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 2,UFCvegas-105-emmett-murphy-05-04-2025
Chang Ho Lee (136) vs. Cortavious Romious (139.5: Missed Weight),26,"Romious pulls his toes in the chain links to reposition himself, prompting Tognoni to tell him that he can't do that.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 2,UFCvegas-105-emmett-murphy-05-04-2025
Josh Emmett (146) vs. Lerone Murphy (145.5),45,"Murphy's low kicks irritate Emmett, and he pushes off and jams his fingers into Murphy's eye sockets.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|eye_clean_phrase|foul_re_hit,NA,NA,Round 3,UFCvegas-105-emmett-murphy-05-04-2025
Davey Grant (136) vs. Ramon Taveras (136),13,"A low blow lands for Grant, so Taveras will take time to recover.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|pause_plus_foul_language|foul_re_hit,NA,NA,Round 1,UFC-covington-buckley-14-12-2024
Jamey-Lyn Horth (126) vs. Miranda Maverick (126),13,Sherdog Scores Tyler Treese scores the round: 10-9 Maverick Tristen Critchfield scores the round: 10-9 Maverick Brian Knapp scores the round: 10-9 Maverick Round 2 Maverick complained of shots to the back of the head between rounds.,TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 2,UFC-covington-buckley-14-12-2024
Daniel Marcos (136) vs. Adrian Yanez (136),9,Marcos lands a simultaneous low blow and an eye poke all at once.,TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|eye_clean_phrase|foul_re_hit,NA,NA,Round 1,UFC-covington-buckley-14-12-2024
Manel Kape (125) vs. Bruno Silva (126),7,A low blow hits Kape.,TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 1,UFC-covington-buckley-14-12-2024
Manel Kape (125) vs. Bruno Silva (126),11,Kape gets kicked in the groin again.,TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 1,UFC-covington-buckley-14-12-2024
Manel Kape (125) vs. Bruno Silva (126),19,Yet another low blow as Kape goes down.,TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 2,UFC-covington-buckley-14-12-2024
Mitch Ramirez (156) vs. Mike Davis (155.25),16,"Ramirez sits up, and Davis clubs him in the back of the head and neck illegally.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 1,UFC-lewis-teixeira-12-06-2025
Max Griffin (170.25) vs. Chris Curtis (170.5),12,"Griffin launches a low kick, clacking square into Curtis' cup loudly.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 1,UFC-lewis-teixeira-12-06-2025
Max Griffin (170.25) vs. Chris Curtis (170.5),16,"Curtis steps in to attack, and he complains to Brown that he was headbutted.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 1,UFC-lewis-teixeira-12-06-2025
Junior Tafa (206) vs. George Tokkos (206),10,"The Kiwi hacks down the back of the head a few times, grabs the fence and is still dragged to his seat courtesy of the Tokkos single.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 1,UFC-lewis-teixeira-12-06-2025
Junior Tafa (206) vs. George Tokkos (206),18,"Tokkos postures up to drive down punches, getting warned for back of the head shots as well.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit|ref_plus_foul_language,NA,NA,Round 1,UFC-lewis-teixeira-12-06-2025
Junior Tafa (206) vs. George Tokkos (206),31,"Tafa shifts to his back again, and Tokkos considers an arm-triangle choke and is admonished for eye gouging when he puts his fingers on Tafa's face.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_re_hit,NA,NA,Round 2,UFC-lewis-teixeira-12-06-2025
Nate Landwehr (146) vs. Morgan Charriere (146),24,"Charriere commits to a low kick, and his front kick bumps into the cup.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 2,UFC-lewis-teixeira-12-06-2025
Derrick Lewis (261) vs. Tallison Teixeira (259),12,"""The Black Beast"" pounces, delivering a punishing barrage of ground-and-pound that knocks Teixeira's head around.Teixeira manages to stand up under fire, although he places every finger in the fence to pull on it as hard as he can to do so.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 1,UFC-lewis-teixeira-12-06-2025
Eric McConico (185.6) vs. Baisangur Susurkaev (185.2),24,"Just when Susurkaev seems to be gaining momentum, McConico stops him in his tracks with a kick to the groin.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 2,UFC322-dellamaddalena-makhachev-15-11-2025
Jose Mariscal (145.6) vs. Pat Sabatini (145.6),18,Mariscal is warned to get his fingers out of the cage.,TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_re_hit,NA,NA,Round 2,UFC322-dellamaddalena-makhachev-15-11-2025
"UFC Welterweight Title Fight:
Jack Della Maddalena (169.8) vs. Islam Makhachev (170)",15,"The round ends with Maddalena landing an illegal upkick on Makhachev, who had a knee down.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 1,UFC322-dellamaddalena-makhachev-15-11-2025
Rayanne dos Santos (116) vs. Alice Ardelean (115.5),20,"Dos Santos pulls on the fence to work her way upright, and Ardelean is on her putting her fists in dos Santos' face.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 2,UFCvegas-107-blanchfield-barber-31-05-2025
Rayanne dos Santos (116) vs. Alice Ardelean (115.5),22,"Dos Santos pushes off with her fingers out, and they jam into Ardelean's eye socket.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|eye_clean_phrase|foul_re_hit,NA,NA,Round 2,UFCvegas-107-blanchfield-barber-31-05-2025
Jafel Filho (126) vs. Allan Nascimento (127.5: Missed Weight),10,"Filho crashes the pocket to slow the heavier fighter down, kneeing him in the stomach and cup before trying to throw him to the mat.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 1,UFCvegas-107-blanchfield-barber-31-05-2025
Jafel Filho (126) vs. Allan Nascimento (127.5: Missed Weight),12,"Filho grabs the fence to keep himself upright when Nascimento looks for his own takedown, and he uses momentum to spin Nascimento to the ground.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 1,UFCvegas-107-blanchfield-barber-31-05-2025
Jafel Filho (126) vs. Allan Nascimento (127.5: Missed Weight),24,"Nascimento grabs the fence a few times, keeping himself from being taken down because of it.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 2,UFCvegas-107-blanchfield-barber-31-05-2025
Jafel Filho (126) vs. Allan Nascimento (127.5: Missed Weight),47,"Filho spins around, is warned for fence grabs, and is tripped down to the canvas.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit|ref_plus_foul_language,NA,NA,Round 3,UFCvegas-107-blanchfield-barber-31-05-2025
Jafel Filho (126) vs. Allan Nascimento (127.5: Missed Weight),50,"Nascimento hacks with elbows to the top of Filho's head and also to the back of his head, with fouls uncalled on every side in this grappling match.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_re_hit,NA,NA,Round 3,UFCvegas-107-blanchfield-barber-31-05-2025
Mateusz Gamrot (156) vs. Ludovit Klein (156),15,"Klein is warned for grabbing the fence to help him upright, and Gamrot continues to exude heavy pressure from behind.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit|ref_plus_foul_language,NA,NA,Round 1,UFCvegas-107-blanchfield-barber-31-05-2025
Julian Erosa (145) vs. Melquizael Costa (145),17,"Erosa jumps at his foe to attack, and Costa times a spinning back kick that pounds into the cup.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 1,UFCvegas-106-burns-morales-17-05-2025
Julian Erosa (145) vs. Melquizael Costa (145),21,"Costa is warned for having his toes in the cage, and Erosa drops down a few punches and leans back to watch an upkick buzz past him at the bell.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit|ref_plus_foul_language,NA,NA,Round 1,UFCvegas-106-burns-morales-17-05-2025
Julian Erosa (145) vs. Melquizael Costa (145),36,"Erosa pokes Costa in the eye, and Costa tells them he is fine and keeps going.",TRUE,TRUE,100,0.993307149075715,strong_anchor|eye_clean_phrase|foul_re_hit,explicit_no_pause,NA,Round 2,UFCvegas-106-burns-morales-17-05-2025
Dustin Stoltzfus (185.5) vs. Nursulton Ruziboev (185.5),30,"Ruziboev counters with a knee to the body, and he smacks Stoltzfus with a hammerfist and inadvertently headbutts him.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 2,UFCvegas-106-burns-morales-17-05-2025
Dustin Stoltzfus (185.5) vs. Nursulton Ruziboev (185.5),32,"Ruziboev pulls on the fence to defend it, as Tognoni shouts at him to knock it off.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 2,UFCvegas-106-burns-morales-17-05-2025
Dustin Stoltzfus (185.5) vs. Nursulton Ruziboev (185.5),36,"Ruziboev darts in with a jab and a body kick, and Tognoni warns that the kick went south of the border.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_re_hit,NA,NA,Round 3,UFCvegas-106-burns-morales-17-05-2025
Sodiq Yusuff (155.5) vs. Mairon Santos (155.5),10,"Yusuff winds up with an inside low kick that grazes the cup, and Santos frowns but does not ask for a timeout.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit|ref_plus_foul_language,NA,NA,Round 1,UFCvegas-106-burns-morales-17-05-2025
Sodiq Yusuff (155.5) vs. Mairon Santos (155.5),30,"Santos gets in a knee or two, and he is smacked in the back of the head a few times.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 2,UFCvegas-106-burns-morales-17-05-2025
Sodiq Yusuff (155.5) vs. Mairon Santos (155.5),34,"Santos times a spin to deliver a punch that inadvertently lands in the back of the head, and they both plant their feet and bust one another in the chops with fierce right hands.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 2,UFCvegas-106-burns-morales-17-05-2025
Farid Basharat (136) vs. Chris Gutierrez (136),35,"Basharat tries to keep him at bay with a push kick, and he takes a left hand and fires off a body kick that glances the cup.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 3,UFC320-ankalaev-pereira-04-10-2025
Macy Chiasson (137.5: Missed Weight) vs. Yana Santos (135),46,"Tognoni warns the American for striking the back of the head, so she stops hitting and isolates a rear-naked choke.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit|ref_plus_foul_language,NA,NA,Round 3,UFC320-ankalaev-pereira-04-10-2025
Daniel Santos (151) vs. Joo Sang Yoo (152.5),17,"Santos headbutts Yoo in the chest a couple times, and Dean tells him he has to stop doing that.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 1,UFC320-ankalaev-pereira-04-10-2025
"UFC Bantamweight Title Fight:
Merab Dvalishvili (135) vs. Cory Sandhagen (134.5)",80,"Sandhagen's toes are hooked in the fence, to which Goddard warns him to stop doing, and they both fight back to their feet with two minutes to spare.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit|ref_plus_foul_language,NA,NA,Round 5,UFC320-ankalaev-pereira-04-10-2025
Azamat Bekoev (185) vs. Yousri Belgaroui (185.5),10,"Belgaroui pulls on the fence to get to his knee, and Bekoev remains pursuant of the single.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 1,UFC-deridder-allen-18-10-2025
Azamat Bekoev (185) vs. Yousri Belgaroui (185.5),31,"Bekoev lunges out with a long left hand to attack for a takedown, and Belgaroui bowls him over and grabs the fence to maintain position.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 2,UFC-deridder-allen-18-10-2025
Danny Barlow (185.5) vs. Djorden Santos (185.5),31,"Santos complains about an eye poke after Barlow's finger slides into the eye, and Cooper gives him time to recover.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|eye_clean_phrase|pause_plus_foul_language|foul_re_hit,NA,NA,Round 2,UFC-deridder-allen-18-10-2025
Hyun Sung Park (126) vs. Bruno Silva (125.5),17,"Silva pushes off and a finger scrapes the eye, and Park protests but the foul is not called.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|eye_clean_phrase|foul_re_hit,NA,NA,Round 1,UFC-deridder-allen-18-10-2025
Drew Dober (155.5) vs. Kyle Prepolec (155.5),17,"Dober kicks the thigh, and the leg brushes up against the cup.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 1,UFC-deridder-allen-18-10-2025
Drew Dober (155.5) vs. Kyle Prepolec (155.5),52,"Dober unleashes a low kick with everything behind it, and it crashes directly into Prepolec's cup.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 3,UFC-deridder-allen-18-10-2025
Marlon Vera (136) vs. Aiemann Zahabi (135.5),30,"Zahabi bounces off the fence and rolls to grab the fence several times to pull himself upright, and Herzog appears to miss the fouls.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 2,UFC-deridder-allen-18-10-2025
Kevin Holland (170.5) vs. Mike Malott (171),15,"The welterweights scramble back to their feet, and clashing kicks leads to Malott inadvertently kicking Holland in the groin.",TRUE,TRUE,100,0.993307149075715,strong_anchor|foul_language|foul_re_hit,NA,NA,Round 1,UFC-deridder-allen-18-10-2025
