"bout","sid","sentence","has_foul_raw","has_foul","rule_score","rule_conf","rule_reasons_pos","rule_reasons_neg","time_str","round_mentioned","event"
"Adam Fugitt (171) vs. Ty Cole Miller (170)",22,"Fugitt's eyes go wide from the blow, and Miller looks to finish the job with his speedy combinations.",FALSE,FALSE,20,0.0474258731775668,"strong_anchor","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Adam Fugitt (171) vs. Ty Cole Miller (170)",23,"Tognoni is paying close attention, and as Fugitt is backed up against the wall taking damage, he intervenes to save Fugitt from his own toughness right before the buzzer.This is one way to make a statement debut, as Miller is now an extra $25K richer for having finished his opponentâremember, all finishes in the Octagon will reportedly be accompanied by a stoppage bonus, if he/they do not qualify for other bonuses.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Adam Fugitt (171) vs. Ty Cole Miller (170)",24,"The Official Result Ty Miller def.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Adam Fugitt (171) vs. Ty Cole Miller (170)",25,"Adam Fugitt R1 4:59 via TKO (Knee and Punches)",FALSE,FALSE,0,0.00669285092428486,"","","4:59","Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Denzel Freeman (257.5) vs. Josh Hokit (234.5)",1,"Denzel Freeman (257.5) vs.",FALSE,FALSE,0,0.00669285092428486,"","gate_not_started",NA,NA,"ufc324-gaethje-pimblett-24-01-2026"
"Denzel Freeman (257.5) vs. Josh Hokit (234.5)",2,"Josh Hokit (234.5) BETTING PREVIEW | SCOUTING REPORT | ODDS: Hokit (-245), Freeman (+200) Round 1 It's an all-comic showdown as Marvel takes on DC in this heavyweight prelim.",FALSE,FALSE,0,0.00669285092428486,"","gate_not_started",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Denzel Freeman (257.5) vs. Josh Hokit (234.5)",3,"""The Incredible Hok"" Hokit (7-0, 1-0 UFC) and his 100% finish rate aim to smash anyone getting in his way.",FALSE,FALSE,0,0.00669285092428486,"","gate_not_started",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Denzel Freeman (257.5) vs. Josh Hokit (234.5)",4,"A couple years older but having show the ability to go three full rounds if necessary, ""Luke Fox"" Freeman (7-1, 1-0 UFC) will hoist the mantle of Batwing.",FALSE,FALSE,0,0.00669285092428486,"","gate_not_started",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Denzel Freeman (257.5) vs. Josh Hokit (234.5)",5,"The big men will receive oversight from referee Mark Smith, who will keep things on the up-and-up between these destructive forces.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Denzel Freeman (257.5) vs. Josh Hokit (234.5)",6,"They do not touch gloves, as Hokit instead wants to bull-rush his opponent and dive after his legs for a takedown.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Denzel Freeman (257.5) vs. Josh Hokit (234.5)",7,"Hokit lifts his man off the ground and gingerly deposits him to the mat, and he grazes the forehead with an elbow.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Denzel Freeman (257.5) vs. Josh Hokit (234.5)",8,"Freeman scrambles to turn to his knees, and Hokit knees him in the side before wrenching him face-first to the mat.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Denzel Freeman (257.5) vs. Josh Hokit (234.5)",9,"Freeman posts off his hands with Hokit behind him, and ""The Incredible Hok"" gets off a punch or two before Freeman scoots his way to the fence.",FALSE,FALSE,20,0.0474258731775668,"strong_anchor","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Denzel Freeman (257.5) vs. Josh Hokit (234.5)",10,"Hokit hands on from behind but cannot keep Freeman down, although he trips his inside leg in hopes of grounding ""Luke Fox"" again.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Denzel Freeman (257.5) vs. Josh Hokit (234.5)",11,"Freeman shoves him away and they reset in striking range.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Denzel Freeman (257.5) vs. Josh Hokit (234.5)",12,"Hokit flicks out a jab that makes Freeman react poorly, and he probes the body with the front of his foot.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Denzel Freeman (257.5) vs. Josh Hokit (234.5)",13,"Backing off Freeman with his big-swinging fists, Hokit walks his man down and hammers him with punches to the head and midsection.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Denzel Freeman (257.5) vs. Josh Hokit (234.5)",14,"Freeman swings back valiantly, but Hokit drills him with a hard uppercut that drops him down to the floor.",FALSE,FALSE,0,0.00669285092428486,"","injury_eye_context|injury_stoppage",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Denzel Freeman (257.5) vs. Josh Hokit (234.5)",15,"Hokit briefly considers threatening with a choke from behind, but he elects to ground-and-pound the Kill Cliff FC fighter.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Denzel Freeman (257.5) vs. Josh Hokit (234.5)",16,"Freeman keeps twisting and turning to show he is still intelligently defending himself and moving, and Hokit takes his foot off the gas so he does not burn out his energy reserves.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Denzel Freeman (257.5) vs. Josh Hokit (234.5)",17,"Freeman clings to his opponent's wrist to stifle some of the beating, and he gets pulled down to the mat again when hoping to escape.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Denzel Freeman (257.5) vs. Josh Hokit (234.5)",18,"Hokit begins to spank Freeman a few times to draw a reaction out of the crowd, and Freeman explodes to his feet and drapes his arm over the cage wall.",FALSE,FALSE,20,0.0474258731775668,"strong_anchor","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Denzel Freeman (257.5) vs. Josh Hokit (234.5)",19,"Smith largely admonishes him for this, and Freeman twists around and shoots in for a desperate takedown.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Denzel Freeman (257.5) vs. Josh Hokit (234.5)",20,"Hokit busts him in the chops with an uppercut and easily spins him around and decides to let Freeman up, because Freeman appears out of gas four-ish minutes in.",FALSE,FALSE,0,0.00669285092428486,"","injury_eye_context|injury_stoppage",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Denzel Freeman (257.5) vs. Josh Hokit (234.5)",21,"Freeman once more stands, and Hokit lays into him with knees and punches.Freeman turns tail and runs away, and he gets smacked with a kick on his shoulder on the way out.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Denzel Freeman (257.5) vs. Josh Hokit (234.5)",22,"Freeman stumbles and falls to a knee with one second left, and Hokit flips him the middle finger.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Denzel Freeman (257.5) vs. Josh Hokit (234.5)",23,"Smith determines that even though Hokit was nowhere near ""Luke Fox,"" Freeman had physically surrendered by dropping to a knee just before the bell sounded and steps in.The stoppage is an odd one, as the last strike was an off-balance body kick that careened off Freeman's upper arm and seemingly not a fight-ending blow.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Denzel Freeman (257.5) vs. Josh Hokit (234.5)",24,"Nevertheless, the stoppage stands, in what will appear to be a technical knockout due to a retirement.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Denzel Freeman (257.5) vs. Josh Hokit (234.5)",25,"This makes Hokit, who has built a little momentum as an undefeated finisher with a penchant for off-the-wall interviews, $25K wealthier, and he dons sunglasses and a bandana reminiscent of the pro wrestlers of old.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Denzel Freeman (257.5) vs. Josh Hokit (234.5)",26,"He proceeds to deliver a similarly wrestling-inspired interview that will definitely put him on the map, one that needs to be seen to be believed.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Denzel Freeman (257.5) vs. Josh Hokit (234.5)",27,"The Official Result Luke Hokit def.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Denzel Freeman (257.5) vs. Josh Hokit (234.5)",28,"Denzel Freeman R1 4:59 via TKO (Retirement)",FALSE,FALSE,0,0.00669285092428486,"","","4:59","Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Alexander Hernandez (155.5) vs. Michael Johnson (156)",1,"Alexander Hernandez (155.5) vs.",FALSE,FALSE,0,0.00669285092428486,"","gate_not_started",NA,NA,"ufc324-gaethje-pimblett-24-01-2026"
"Alexander Hernandez (155.5) vs. Michael Johnson (156)",2,"Michael Johnson (156) BETTING PREVIEW | SCOUTING REPORT | ODDS: Hernandez (-155), Johnson (+130) Round 1 The fight was canceled on Saturday afternoon for currently undisclosed reasons, with the UFC first announcing its cancellation onsocial media.",FALSE,FALSE,0,0.00669285092428486,"","gate_not_started",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Charles Johnson (126) vs. Alex Perez (128.5: Missed Weight)",1,"Charles Johnson (126) vs.",FALSE,FALSE,0,0.00669285092428486,"","gate_not_started",NA,NA,"ufc324-gaethje-pimblett-24-01-2026"
"Charles Johnson (126) vs. Alex Perez (128.5: Missed Weight)",2,"Alex Perez (128.5: Missed Weight) BETTING PREVIEW | SCOUTING REPORT | ODDS: Johnson (-205), Perez (+170) Round 1 All UFC fights stateside will plug on under the Paramount+ streaming service, so the distinction between early prelims and the ""ESPN"" or ""Fox Sports"" prelims is less significant than before.",FALSE,FALSE,0,0.00669285092428486,"","gate_not_started",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Charles Johnson (126) vs. Alex Perez (128.5: Missed Weight)",3,"Former UFC Fight Pass maven Ant Evans suggested the breakdown of cards shift to the main cardâno change thereâthe undercard, where the four-fight prelim slot prior to the main card is placed; and any bout before those nine should be considered a prelim.",FALSE,FALSE,0,0.00669285092428486,"","gate_not_started",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Charles Johnson (126) vs. Alex Perez (128.5: Missed Weight)",4,"Nevertheless, the action continues in a catchweight affair as the skidding Perez (25-10, 7-6 UFC) failed to make the flyweight limit by two and a half pounds.",FALSE,FALSE,0,0.00669285092428486,"","gate_not_started",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Charles Johnson (126) vs. Alex Perez (128.5: Missed Weight)",5,"A quarter of his purse goes to ""InnerG"" Johnson (18-7, 7-5 UFC), whose unique hairstyle is starting to have a mind of its own.",FALSE,FALSE,0,0.00669285092428486,"","gate_not_started",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Charles Johnson (126) vs. Alex Perez (128.5: Missed Weight)",6,"The athletes will be officiated by referee Jason Herzog, and Perez offers his foe an apologetic glove touch that is accepted.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Charles Johnson (126) vs. Alex Perez (128.5: Missed Weight)",7,"Perez darts straight to the center of the cage, where he tracks Johnson down and parries a body kick to race towards him.",FALSE,FALSE,20,0.0474258731775668,"strong_anchor","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Charles Johnson (126) vs. Alex Perez (128.5: Missed Weight)",8,"Johnson dings him with a right hand and slides out of the way to reset.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Charles Johnson (126) vs. Alex Perez (128.5: Missed Weight)",9,"Perez goes wide on a right hand, and he nearly gets his chin checked with a head kick.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Charles Johnson (126) vs. Alex Perez (128.5: Missed Weight)",10,"Johnson checks a few leg kicks and stays right before Perez, circling on the outside while Perez walks straight towards him.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Charles Johnson (126) vs. Alex Perez (128.5: Missed Weight)",11,"A Perez barrage comes up short, although a second effort does clip Johnson on the chin.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Charles Johnson (126) vs. Alex Perez (128.5: Missed Weight)",12,"Johnson fires back with a high kick, and Perez unloads with a vicious left hand that stuns Johnson and sets him down.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Charles Johnson (126) vs. Alex Perez (128.5: Missed Weight)",13,"Johnson pulls the cage to stand back up, still badly rocked, and he stands in front of Perez as if he wants to bang it out.",FALSE,FALSE,30,0.119202922022118,"strong_anchor|foul_language","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Charles Johnson (126) vs. Alex Perez (128.5: Missed Weight)",14,"Perez has no fear, and he drives a few knees into his jaw that hurt him once more.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Charles Johnson (126) vs. Alex Perez (128.5: Missed Weight)",15,"Johnson takes a right hand on the chin that shakes him up and forces him to bounce off the fencing to keep his feet about him, and Perez is all over him.",FALSE,FALSE,20,0.0474258731775668,"strong_anchor","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Charles Johnson (126) vs. Alex Perez (128.5: Missed Weight)",16,"Perez marches down ""InnerG"" with impunity, and Johnson is being held up by the cage when Perez blasts him.",FALSE,FALSE,20,0.0474258731775668,"strong_anchor","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Charles Johnson (126) vs. Alex Perez (128.5: Missed Weight)",17,"One more knockdown is registered by Perez, and Johnson drops to his knees to desperately shoot.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Charles Johnson (126) vs. Alex Perez (128.5: Missed Weight)",18,"Perez takes anything Johnson offers and walks through it to tear in to the damaged fighter who has fought back to his feet again.When Johnson lifts up an anticipatory knee, Perez loads up on a left hand and sends Johnson careening to the canvas for the umpteenth time, and Herzog has seen more than enough and waves things off.Johnson still gets up on autopilot and runs towards Perez as Perez has walked away to celebrate his handiwork, and he even gets hold of Perez' leg when Perez is trying to climb the cage wall.",FALSE,FALSE,20,0.0474258731775668,"strong_anchor","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Charles Johnson (126) vs. Alex Perez (128.5: Missed Weight)",19,"Herzog manages to cool Johnson down, who was damaged and in a bad way for much more than a minute.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Charles Johnson (126) vs. Alex Perez (128.5: Missed Weight)",20,"This is a crucial victory for Perez, who had only gotten his hand raised once in his last six outings.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Charles Johnson (126) vs. Alex Perez (128.5: Missed Weight)",21,"It is a bit of a tough break for Perez, because while he won and likely staved off a pink slip, his missing weight makes him eligible for a finish bonus.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Charles Johnson (126) vs. Alex Perez (128.5: Missed Weight)",22,"It takes champion Joshua Van mere moments to post on social media taunting the defeated Johnson, who laughs off any chance at a rematch.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Charles Johnson (126) vs. Alex Perez (128.5: Missed Weight)",23,"The Official Result Alex Perez def.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Charles Johnson (126) vs. Alex Perez (128.5: Missed Weight)",24,"Charles Johnson R1 3:16 via TKO (Punch)",FALSE,FALSE,0,0.00669285092428486,"","","3:16","Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Modestas Bukauskas (204) vs. Nikita Krylov (205.5)",1,"Modestas Bukauskas (204) vs.",FALSE,FALSE,0,0.00669285092428486,"","gate_not_started",NA,NA,"ufc324-gaethje-pimblett-24-01-2026"
"Modestas Bukauskas (204) vs. Nikita Krylov (205.5)",2,"Nikita Krylov (205.5) BETTING PREVIEW | SCOUTING REPORT | ODDS: Bukauskas (-165), Krylov (+130) Round 1 A 205-pound smash-'em-up derby keeps the action going, as the two men about to set foot in the cage are eying that new $25K finish bonus on top of the raised $100K for Fight of the Night and Performance of the Night.",FALSE,FALSE,0,0.00669285092428486,"strong_anchor","gate_not_started",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Modestas Bukauskas (204) vs. Nikita Krylov (205.5)",3,"Krylov (30-11, 11-9 UFC) may be gunning for the latter of those two bonus checks, given his 93% stoppage rate with 23 of his 28 finishes coming in Round 1.",FALSE,FALSE,0,0.00669285092428486,"","gate_not_started",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Modestas Bukauskas (204) vs. Nikita Krylov (205.5)",4,"""The Baltic Gladiator"" Bukauskas (19-6, 7-4 UFC) will need to be on his best behavior when taking on the offensive force of the Ukrainian by way of Russia, and referee Marc Goddard will see to that.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Modestas Bukauskas (204) vs. Nikita Krylov (205.5)",5,"They touch gloves.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Modestas Bukauskas (204) vs. Nikita Krylov (205.5)",6,"Krylov bounces back and forth on his heels, and he times a high kick that careens off the guard and a low kick that slaps off the front leg.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Modestas Bukauskas (204) vs. Nikita Krylov (205.5)",7,"When Krylov tosses out another naked leg kick, Bukauskas belts him with a pair of punches.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Modestas Bukauskas (204) vs. Nikita Krylov (205.5)",8,"Krylov gets away with another calf kick, and his subsequent offering to the midsection comes up short.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Modestas Bukauskas (204) vs. Nikita Krylov (205.5)",9,"Bukauskas winds up and hurls punches at his opponent, who backs straight up and is just out of range.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Modestas Bukauskas (204) vs. Nikita Krylov (205.5)",10,"Krylov attempts a single-leg entry, and he proceeds to press Bukauskas against the cage wall.",FALSE,FALSE,20,0.0474258731775668,"strong_anchor","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Modestas Bukauskas (204) vs. Nikita Krylov (205.5)",11,"Bukauskas looks to use a body lock when the first effort fails, and he works his foe's knees while grinding on him.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Modestas Bukauskas (204) vs. Nikita Krylov (205.5)",12,"Krylov aims to slip his leg around Bukauskas' to disrupt his balance, and he tackles the Lithuanian to the floor for a moment.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Modestas Bukauskas (204) vs. Nikita Krylov (205.5)",13,"Bukauskas bounces back up and gets pushed to the wall, and the crowd is not having it.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Modestas Bukauskas (204) vs. Nikita Krylov (205.5)",14,"Krylov transitions from one takedown attempt to another, but Bukauskas is able to defend them and stay upright.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Modestas Bukauskas (204) vs. Nikita Krylov (205.5)",15,"Goddard claps for them to do more, and Krylov grabs hold of a single and lifts the leg up high.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
"Modestas Bukauskas (204) vs. Nikita Krylov (205.5)",16,"Bukauskas springs away and barely evades a head kick on the way out, and when he tries to engage, he gets caught with a right hand on the temple.",FALSE,FALSE,0,0.00669285092428486,"","",NA,"Round 1","ufc324-gaethje-pimblett-24-01-2026"
